1.409276433913885150e+06,5.862285022716476113e-23,5.467232472349602528e-24,1.454695903848140538e+08,4.158304558909473568e+07
1.420076433913885150e+06,5.951549395829917452e-23,5.592789227941979315e-24,1.454066970891840160e+08,4.189582319509409368e+07
1.430876433913885150e+06,6.041467131328617079e-23,5.720228505935645660e-24,1.453433434518496990e+08,4.220846816358781606e+07
1.441676433913885150e+06,6.132037607800044236e-23,5.849563376618430448e-24,1.452795299106417894e+08,4.252097957367829978e+07
1.452476433913885150e+06,6.223260199851302062e-23,5.980806883328911315e-24,1.452152569061954618e+08,4.283335650636671484e+07
1.463276433913885150e+06,6.315134278124439576e-23,6.113972042303186765e-24,1.451505248819395304e+08,4.314559804456378520e+07
1.474076433913885150e+06,6.407659209311834200e-23,6.249071842522673888e-24,1.450853342840856314e+08,4.345770327310054004e+07
1.484876433913885150e+06,6.500834356171647157e-23,6.386119245562926568e-24,1.450196855616173744e+08,4.376967127873895317e+07
1.495676433913885150e+06,6.594659077543354104e-23,6.525127185443486648e-24,1.449535791662793458e+08,4.408150115018251538e+07
1.506476433913885150e+06,6.689132728363341588e-23,6.666108568478762187e-24,1.448870155525661707e+08,4.439319197808673978e+07
1.517276433913885150e+06,6.784254659680579916e-23,6.809076273129950435e-24,1.448199951777114272e+08,4.470474285506962240e+07
1.528076433913885150e+06,6.880024218672360670e-23,6.954043149857989370e-24,1.447525185016765893e+08,4.501615287572196871e+07
1.538876433913885150e+06,6.976440748660104757e-23,7.101022020977562766e-24,1.446845859871398509e+08,4.532742113661769778e+07
1.549676433913885150e+06,7.073503589125238636e-23,7.250025680512142641e-24,1.446161980994849801e+08,4.563854673632404953e+07
1.560476433913885150e+06,7.171212075725137546e-23,7.401066894050091113e-24,1.445473553067900538e+08,4.594952877541172504e+07
1.571276433913885150e+06,7.269565540309134565e-23,7.554158398601804043e-24,1.444780580798161924e+08,4.626036635646495968e+07
1.582076433913885150e+06,7.368563310934594320e-23,7.709312902457919965e-24,1.444083068919962645e+08,4.657105858409149945e+07
1.592876433913885150e+06,7.468204711883054874e-23,7.866543085048584029e-24,1.443381022194234729e+08,4.688160456493253261e+07
1.603676433913885150e+06,7.568489063676429565e-23,8.025861596803772820e-24,1.442674445408399701e+08,4.719200340767250955e+07
1.614476433913885150e+06,7.669415683093269973e-23,8.187281059014687413e-24,1.441963343376253247e+08,4.750225422304892540e+07
1.625276433913885150e+06,7.770983883185097059e-23,8.350814063696211715e-24,1.441247720937851071e+08,4.781235612386201322e+07
1.636076433913885150e+06,7.873192973292791083e-23,8.516473173450443452e-24,1.440527582959393263e+08,4.812230822498434782e+07
1.646876433913885150e+06,7.976042259063037952e-23,8.684270921331300727e-24,1.439802934333108068e+08,4.843210964337038994e+07
1.657676433913885150e+06,8.079531042464841379e-23,8.854219810710193876e-24,1.439073779977135360e+08,4.874175949806594849e+07
