time,a_x,a_y,a_z
206803676.4339139,3.611055170541416e-06,-9.558171777540162e-07,-2.6466913625502147e-08
206846876.4339139,3.6159698836247134e-06,-9.339222017097644e-07,-2.6514991656425705e-08
206890076.4339139,3.620753466179571e-06,-9.12007447726929e-07,-2.656273681404814e-08
206933276.4339139,3.625405904590627e-06,-8.90073676390498e-07,-2.661014791694896e-08
206976476.4339139,3.629927189301532e-06,-8.681216472689711e-07,-2.6657223796133712e-08
207019676.4339139,3.6343173147977585e-06,-8.461521188977306e-07,-2.6703963295008473e-08
207062876.4339139,3.6385762795894543e-06,-8.241658487626251e-07,-2.675036526935433e-08
207106076.4339139,3.6427040861942696e-06,-8.021635932837521e-07,-2.679642858730127e-08
207149276.4339139,3.646700741120222e-06,-7.801461077994488e-07,-2.6842152129302116e-08
207192476.4339139,3.6505662548485695e-06,-7.581141465504862e-07,-2.6887534788106105e-08
207235676.4339139,3.654300641816679e-06,-7.360684626644578e-07,-2.6932575468732072e-08
207278876.4339139,3.6579039204009566e-06,-7.140098081403787e-07,-2.697727308844178e-08
207322076.4339139,3.6613761128997607e-06,-6.91938933833473e-07,-2.702162657671271e-08
207365276.4339139,3.6647172455163526e-06,-6.698565894401622e-07,-2.706563487521077e-08
207408476.4339139,3.667927348341869e-06,-6.477635234832477e-07,-2.7109296937762812e-08
207451676.4339139,3.6710064553383243e-06,-6.256604832972868e-07,-2.7152611730328917e-08
207494876.4339139,3.6739546043216345e-06,-6.035482150141589e-07,-2.719557823097453e-08
207538076.4339139,3.6767718369446793e-06,-5.81427463548824e-07,-2.723819542984243e-08
207581276.4339139,3.679458198680384e-06,-5.59298972585267e-07,-2.7280462329124427e-08
207624476.4339139,3.682013738804845e-06,-5.371634845626306e-07,-2.732237794303304e-08
207667676.4339139,3.684438510380489e-06,-5.150217406615327e-07,-2.736394129777293e-08
207710876.4339139,3.6867325702392567e-06,-4.928744807905655e-07,-2.7405151431512175e-08
207754076.4339139,3.6888959789658462e-06,-4.707224435729797e-07,-2.7446007394353465e-08
207797276.4339139,3.6909288008809786e-06,-4.485663663335454e-07,-2.748650824830514e-08
207840476.4339139,3.692831104024711e-06,-4.2640698508559267e-07,-2.7526653067252054e-08
207883676.4339139,3.6946029601397934e-06,-4.0424503451822897e-07,-2.75664409369264e-08
207926876.4339139,3.696244444655067e-06,-3.820812479837303e-07,-2.7605870954878344e-08
207970076.4339139,3.6977556366689167e-06,-3.5991635748510633e-07,-2.7644942230446588e-08
208013276.4339139,3.69913661893276e-06,-3.377510936638369e-07,-2.7683653884728865e-08
208056476.4339139,3.7003874778345955e-06,-3.155861857877773e-07,-2.772200505055228e-08
208099676.4339139,3.701508303382592e-06,-2.934223617392322e-07,-2.77599948724436e-08
208142876.4339139,3.7024991891887368e-06,-2.712603480031951e-07,-2.779762250659944e-08
208186076.4339139,3.703360232452532e-06,-2.491008696557524e-07,-2.78348871208564e-08
208229276.4339139,3.7040915339447593e-06,-2.2694465035265033e-07,-2.7871787894661168e-08
208272476.4339139,3.7046931979912764e-06,-2.047924123180219e-07,-2.7908324019040475e-08
208315676.4339139,3.7051653324568935e-06,-1.8264487633327298e-07,-2.7944494696571074e-08
208358876.4339139,3.7055080487292927e-06,-1.605027617261259e-07,-2.7980299141349582e-08
208402076.4339139,3.7057214617030257e-06,-1.3836678635981843e-07,-2.8015736578962454e-08
208445276.4339139,3.705805689763544e-06,-1.162376666224555e-07,-2.8050806246455686e-08
208488476.4339139,3.70576085477132e-06,-9.411611741651362e-08,-2.8085507392304665e-08
208531676.4339139,3.7055870820460177e-06,-7.200285214849477e-08,-2.8119839276383937e-08
208574876.4339139,3.705284500350728e-06,-4.9898582718728375e-08,-2.8153801169936976e-08
208618076.4339139,3.7048532418762734e-06,-2.7804019511319745e-08,-2.8187392355545917e-08
208661276.4339139,3.7042934422255776e-06,-5.71987138424268e-09,-2.8220612127101255e-08
208704476.4339139,3.7036052403981033e-06,1.635315434042506e-08,-2.8253459789771653e-08
208747676.4339139,3.7027887787743563e-06,3.8414351886125654e-08,-2.828593465997363e-08
208790876.4339139,3.70184420310047e-06,6.046301703130612e-08,-2.8318036065341337e-08
208834076.4339139,3.7007716624728423e-06,8.249844711876616e-08,-2.8349763344696315e-08
208877276.4339139,3.6995713093228654e-06,1.0451994106487074e-07,-2.8381115848017323e-08
208920476.4339139,3.6982432994017105e-06,1.2652679936862923e-07,-2.8412092936410106e-08
208963676.4339139,3.6967877917652047e-06,1.4851832412064332e-07,-2.8442693982077356e-08
209006876.4339139,3.6952049487587564e-06,1.7049381901192445e-07,-2.847291836828844e-08
209050076.4339139,3.693494936002385e-06,1.9245258934258422e-07,-2.8502765489349487e-08
209093276.4339139,3.691657922375811e-06,2.1439394203039864e-07,-2.853223475057331e-08
209136476.4339139,3.6896940800036216e-06,2.3631718561924768e-07,-2.8561325568249448e-08
209179676.4339139,3.6876035842405272e-06,2.582216302874334e-07,-2.8590037369614306e-08
209222876.4339139,3.6853866136566804e-06,2.8010658785587665e-07,-2.8618369592821257e-08
209266076.4339139,3.683043350023089e-06,3.0197137179619656e-07,-2.8646321686910944e-08
209309276.4339139,3.6805739782970975e-06,3.2381529723867153e-07,-2.867389311178151e-08
209352476.4339139,3.6779786866079644e-06,3.456376809800875e-07,-2.8701083338159097e-08
209395676.4339139,3.6752576662424943e-06,3.6743784149147045e-07,-2.8727891847568146e-08
209438876.4339139,3.672411111630792e-06,3.8921509892571124e-07,-2.8754318132302142e-08
209482076.4339139,3.6694392203320657e-06,4.109687751250784e-07,-2.8780361695394174e-08
209525276.4339139,3.6663421930205194e-06,4.3269819362862356e-07,-2.8806022050587627e-08
209568476.4339139,3.663120233471351e-06,4.544026796794842e-07,-2.883129872230715e-08
209611676.4339139,3.659773548546802e-06,4.760815602320777e-07,-2.885619124562949e-08
209654876.4339139,3.656302348182331e-06,4.977341639592003e-07,-2.8880699166254703e-08
209698076.4339139,3.65270684537283e-06,5.193598212590176e-07,-2.8904822040477146e-08
209741276.4339139,3.6489872561589623e-06,5.40957864261965e-07,-2.892855943515695e-08
209784476.4339139,3.645143799613571e-06,5.625276268375463e-07,-2.895191092769131e-08
209827676.4339139,3.64117669782818e-06,5.84068444601041e-07,-2.897487610598615e-08
209870876.4339139,3.63708617589957e-06,6.055796549201157e-07,-2.8997454568427665e-08
209914076.4339139,3.6328724619164608e-06,6.270605969213481e-07,-2.901964592385423e-08
209957276.4339139,3.6285357869462773e-06,6.485106114966612e-07,-2.904144979152838e-08
210000476.4339139,3.624076385021982e-06,6.699290413096664e-07,-2.9062865801108724e-08
210043676.4339139,3.6194944931290405e-06,6.913152308019284e-07,-2.9083893592622426e-08
210086876.4339139,3.6147903511924246e-06,7.126685261991393e-07,-2.9104532816437367e-08
210130076.4339139,3.609964202063751e-06,7.339882755172168e-07,-2.9124783133234853e-08
210173276.4339139,3.605016291508481e-06,7.552738285683183e-07,-2.9144644213982234e-08
210216476.4339139,3.5999468681932203e-06,7.765245369667803e-07,-2.916411573990577e-08
210259676.4339139,3.5947561836731026e-06,7.977397541349775e-07,-2.918319740246363e-08
210302876.4339139,3.5894444923792805e-06,8.189188353091115e-07,-2.920188890331912e-08
210346076.4339139,3.5840120516064854e-06,8.400611375449247e-07,-2.9220189954314015e-08
210389276.4339139,3.5784591215006926e-06,8.61166019723344e-07,-2.9238100277442097e-08
210432476.4339139,3.572785965046871e-06,8.822328425560528e-07,-2.9255619604822816e-08
210475676.4339139,3.566992848056836e-06,9.032609685910027e-07,-2.9272747678675295e-08
210518876.4339139,3.561080039157166e-06,9.242497622178491e-07,-2.9289484251292233e-08
210562076.4339139,3.555047809777241e-06,9.451985896733324e-07,-2.930582908501427e-08
210605276.4339139,3.5488964341373587e-06,9.661068190465925e-07,-2.93217819522044e-08
210648476.4339139,3.5426261892369378e-06,9.869738202844253e-07,-2.933734263522259e-08
210691676.4339139,3.5362373548428176e-06,1.0077989651964753e-06,-2.935251092640059e-08
210734876.4339139,3.529730213477655e-06,1.0285816274603808e-06,-2.9367286628016977e-08
210778076.4339139,3.5231050504084013e-06,1.0493211826268557e-06,-2.938166955227238e-08
210821276.4339139,3.51636215363488e-06,1.0700170081247222e-06,-2.9395659521264878e-08
210864476.4339139,3.5095018138784415e-06,1.0906684832658878e-06,-2.9409256366965587e-08
210907676.4339139,3.5025243245707372e-06,1.1112749892502818e-06,-2.94224599311946e-08
210950876.4339139,3.495429981842547e-06,1.1318359091707297e-06,-2.943527006559688e-08
210994076.4339139,3.48821908451273e-06,1.152350628017794e-06,-2.9447686631618628e-08
211037276.4339139,3.480891934077251e-06,1.1728185326845637e-06,-2.9459709500483694e-08
211080476.4339139,3.4734488346982935e-06,1.1932390119713999e-06,-2.9471338553170227e-08
211123676.4339139,3.46589009319348e-06,1.2136114565906454e-06,-2.9482573680387635e-08
211166876.4339139,3.4582160190251577e-06,1.233935259171286e-06,-2.949341478255358e-08
211210076.4339139,3.4504269242898024e-06,1.2542098142635857e-06,-2.950386176977145e-08
211253276.4339139,3.44252312370749e-06,1.2744345183436731e-06,-2.9513914561807812e-08
211296476.4339139,3.4345049346114725e-06,1.2946087698181032e-06,-2.9523573088070277e-08
211339676.4339139,3.4263726769378225e-06,1.3147319690283757e-06,-2.953283728758538e-08
211382876.4339139,3.4181266732151976e-06,1.3348035182554346e-06,-2.9541707108976946e-08
211426076.4339139,3.4097672485546682e-06,1.354822821724127e-06,-2.955018251044451e-08
211469276.4339139,3.4012947306396383e-06,1.3747892856076374e-06,-2.9558263459741952e-08
211512476.4339139,3.392709449715863e-06,1.3947023180318968e-06,-2.9565949934156505e-08
211555676.4339139,3.3840117385815484e-06,1.4145613290799652e-06,-2.9573241920487876e-08
211598876.4339139,3.3752019325775373e-06,1.4343657307963935e-06,-2.9580139415027694e-08
211642076.4339139,3.3662803695775817e-06,1.4541149371915568e-06,-2.958664242353906e-08
211685276.4339139,3.357247389978701e-06,1.4738083642459731e-06,-2.9592750961236476e-08
211728476.4339139,3.3481033366916397e-06,1.4934454299146058e-06,-2.959846505276601e-08
211771676.4339139,3.3388485551313835e-06,1.5130255541311386e-06,-2.9603784732185526e-08
211814876.4339139,3.3294833932077842e-06,1.5325481588122457e-06,-2.960871004294538e-08
211858076.4339139,3.3200082013162596e-06,1.5520126678618397e-06,-2.9613241037869185e-08
211901276.4339139,3.3104233323285874e-06,1.5714185071753185e-06,-2.961737777913505e-08
211944476.4339139,3.3007291415837545e-06,1.5907651046437807e-06,-2.962112033825665e-08
211987676.4339139,3.2909259868789273e-06,1.6100518901582554e-06,-2.962446879606506e-08
212030876.4339139,3.2810142284604776e-06,1.6292782956139053e-06,-2.962742324269041e-08
212074076.4339139,3.270994229015102e-06,1.6484437549142339e-06,-2.9629983777544024e-08
212117276.4339139,3.2608663536610108e-06,1.6675477039752793e-06,-2.9632150509300657e-08
212160476.4339139,3.2506309699392277e-06,1.6865895807298186e-06,-2.9633923555881235e-08
212203676.4339139,3.24028844780492e-06,1.705568825131546e-06,-2.9635303044435422e-08
212246876.4339139,3.229839159618857e-06,1.7244848791592774e-06,-2.9636289111324896e-08
212290076.4339139,3.2192834801389206e-06,1.7433371868211359e-06,-2.9636881902106544e-08
212333276.4339139,3.208621786511698e-06,1.7621251941587468e-06,-2.963708157151606e-08
212376476.4339139,3.197854458264155e-06,1.7808483492514368e-06,-2.9636888283451754e-08
212419676.4339139,3.1869818772953913e-06,1.7995061022204363e-06,-2.963630221095863e-08
212462876.4339139,3.1760044278684563e-06,1.8180979052330865e-06,-2.9635323536212673e-08
212506076.4339139,3.1649224966022585e-06,1.8366232125070594e-06,-2.963395245050548e-08
212549276.4339139,3.153736472463532e-06,1.8550814803145774e-06,-2.9632189154228978e-08
212592476.4339139,3.142446746758896e-06,1.8734721669866536e-06,-2.963003385686059e-08
212635676.4339139,3.1310537131269682e-06,1.891794732917337e-06,-2.962748677694849e-08
212678876.4339139,3.1195577675305657e-06,1.9100486405679735e-06,-2.96245481420972e-08
212722076.4339139,3.1079593082489696e-06,1.9282333544714794e-06,-2.962121818895345e-08
212765276.4339139,3.096258735870263e-06,1.946348341236631e-06,-2.9617497163192206e-08
212808476.4339139,3.084456453283734e-06,1.964393069552374e-06,-2.9613385319502997e-08
212851676.4339139,3.0725528656723625e-06,1.9823670101921454e-06,-2.9608882921576544e-08
212894876.4339139,3.060548380505349e-06,2.0002696360182173e-06,-2.960399024209151e-08
212938076.4339139,3.0484434075307444e-06,2.018100421986067e-06,-2.9598707562701644e-08
212981276.4339139,3.0362383587681164e-06,2.035858845148759e-06,-2.959303517402309e-08
213024476.4339139,3.023933648501298e-06,2.053544384661354e-06,-2.958697337562195e-08
213067676.4339139,3.0115296932711936e-06,2.0711565217853472e-06,-2.958052247600207e-08
213110876.4339139,2.999026911868662e-06,2.0886947398931273e-06,-2.9573682792593238e-08
213154076.4339139,2.98642572532744e-06,2.1061585244724607e-06,-2.9566454651739357e-08
213197276.4339139,2.973726556917146e-06,2.123547363131006e-06,-2.9558838388687096e-08
213240476.4339139,2.960929832136343e-06,2.1408607456008614e-06,-2.9550834347574687e-08
213283676.4339139,2.9480359787056494e-06,2.1580981637431316e-06,-2.9542442881420942e-08
213326876.4339139,2.9350454265609227e-06,2.1752591115525397e-06,-2.9533664352114624e-08
213370076.4339139,2.9219586078464976e-06,2.1923430851620608e-06,-2.9524499130403916e-08
213413276.4339139,2.9087759569084763e-06,2.209349582847593e-06,-2.9514947595886262e-08
213456476.4339139,2.895497910288076e-06,2.2262781050326627e-06,-2.950501013699832e-08
213499676.4339139,2.88212490671504e-06,2.243128154293168e-06,-2.9494687151006314e-08
213542876.4339139,2.8686573871010958e-06,2.2598992353621558e-06,-2.9483979043996487e-08
213586076.4339139,2.8550957945334586e-06,2.2765908551346362e-06,-2.9472886230865843e-08
213629276.4339139,2.8414405742684083e-06,2.293202522672443e-06,-2.9461409135313136e-08
213672476.4339139,2.827692173724895e-06,2.3097337492091193e-06,-2.944954818983006e-08
213715676.4339139,2.8138510424782055e-06,2.3261840481548626e-06,-2.9437303835692726e-08
213758876.4339139,2.799917632253678e-06,2.342552935101495e-06,-2.942467652295328e-08
213802076.4339139,2.7858923969204667e-06,2.3588399278274918e-06,-2.9411666710431912e-08
213845276.4339139,2.771775792485343e-06,2.375044546303039e-06,-2.9398274865708893e-08
213888476.4339139,2.7575682770865525e-06,2.3911663126951475e-06,-2.938450146511698e-08
213931676.4339139,2.7432703109877087e-06,2.407204751372804e-06,-2.9370346993733983e-08
213974876.4339139,2.728882356571741e-06,2.423159388912181e-06,-2.9355811945375654e-08
214018076.4339139,2.7144048783348685e-06,2.4390297541018744e-06,-2.9340896822588583e-08
214061276.4339139,2.6998383428806283e-06,2.4548153779482152e-06,-2.9325602136643613e-08
214104476.4339139,2.685183218913939e-06,2.4705157936806087e-06,-2.930992840752919e-08
214147676.4339139,2.670439977235196e-06,2.486130536756933e-06,-2.9293876163945117e-08
214190876.4339139,2.6556090907344184e-06,2.5016591448689903e-06,-2.9277445943296453e-08
214234076.4339139,2.6406910343854185e-06,2.5171011579480123e-06,-2.9260638291687634e-08
214277276.4339139,2.6256862852400083e-06,2.5324561181702034e-06,-2.924345376391677e-08
214320476.4339139,2.6105953224222538e-06,2.5477235699623603e-06,-2.9225892923470254e-08
214363676.4339139,2.595418627122739e-06,2.5629030600075277e-06,-2.9207956342517464e-08
214406876.4339139,2.580156682592877e-06,2.577994137250716e-06,-2.9189644601905703e-08
214450076.4339139,2.5648099741392462e-06,2.5929963529046764e-06,-2.9170958291155376e-08
214493276.4339139,2.549378989117958e-06,2.6079092604557306e-06,-2.9151898008455353e-08
214536476.4339139,2.533864216929043e-06,2.6227324156696586e-06,-2.9132464360658507e-08
214579676.4339139,2.518266149010876e-06,2.6374653765976448e-06,-2.9112657963277466e-08
214622876.4339139,2.502585278834616e-06,2.6521077035822823e-06,-2.9092479440480556e-08
214666076.4339139,2.486822101898674e-06,2.6666589592636387e-06,-2.9071929425087936e-08
214709276.4339139,2.4709771157232e-06,2.6811187085853774e-06,-2.905100855856789e-08
214752476.4339139,2.4550508198445986e-06,2.6954865188009504e-06,-2.902971749103342e-08
214795676.4339139,2.4390437158100504e-06,2.709761959479838e-06,-2.9008056881238833e-08
214838876.4339139,2.4229563071720645e-06,2.7239446025138577e-06,-2.898602739657663e-08
214882076.4339139,2.406789099483046e-06,2.7380340221235493e-06,-2.8963629713074658e-08
214925276.4339139,2.3905426002898667e-06,2.7520297948645923e-06,-2.8940864515393175e-08
214968476.4339139,2.3742173191284723e-06,2.7659314996343215e-06,-2.8917732496822393e-08
215011676.4339139,2.3578137675184746e-06,2.779738717678278e-06,-2.8894234359279903e-08
215054876.4339139,2.3413324589577848e-06,2.793451032596852e-06,-2.887037081330854e-08
215098076.4339139,2.324773908917233e-06,2.807068030351966e-06,-2.88461425780742e-08
215141276.4339139,2.3081386348352064e-06,2.8205892992738428e-06,-2.8821550381363903e-08
215184476.4339139,2.2914271561123005e-06,2.8340144300678324e-06,-2.8796594959584044e-08
215227676.4339139,2.2746399941059602e-06,2.8473430158213006e-06,-2.877127705775871e-08
215270876.4339139,2.2577776721251467e-06,2.8605746520106075e-06,-2.874559742952828e-08
215314076.4339139,2.2408407154249816e-06,2.873708936508114e-06,-2.871955683714795e-08
215357276.4339139,2.2238296512014226e-06,2.8867454695893057e-06,-2.8693156051486753e-08
215400476.4339139,2.2067450085859128e-06,2.8996838539399454e-06,-2.866639585202636e-08
215443676.4339139,2.1895873186400424e-06,2.9125236946633113e-06,-2.863927702686018e-08
215486876.4339139,2.17235711435021e-06,2.9252645992875107e-06,-2.86118003726927e-08
215530076.4339139,2.15505493062227e-06,2.937906177772851e-06,-2.858396669483874e-08
215573276.4339139,2.137681304276181e-06,2.9504480425192894e-06,-2.855577680722298e-08
215616476.4339139,2.120236774040653e-06,2.962889808373955e-06,-2.8527231532379665e-08
215659676.4339139,2.1027218805477673e-06,2.9752310926387243e-06,-2.8498331701452165e-08
215702876.4339139,2.08513716632761e-06,2.9874715150778985e-06,-2.8469078154193014e-08
215746076.4339139,2.0674831758028764e-06,2.9996106979259237e-06,-2.843947173896377e-08
215789276.4339139,2.0497604552834707e-06,3.011648265895197e-06,-2.840951331273512e-08
215832476.4339139,2.0319695529610955e-06,3.0235838461839495e-06,-2.837920374108717e-08
215875676.4339139,2.014111018903811e-06,3.0354170684841817e-06,-2.8348543898209577e-08
215918876.4339139,1.9961854050505945e-06,3.047147564989695e-06,-2.8317534666902086e-08
215962076.4339139,1.978193265205865e-06,3.058774970404179e-06,-2.8286176938574924e-08
216005276.4339139,1.9601351550340073e-06,3.0702989219493845e-06,-2.8254471613249515e-08
216048476.4339139,1.942011632053849e-06,3.0817190593733504e-06,-2.8222419599558988e-08
216091676.4339139,1.9238232556331375e-06,3.093035024958729e-06,-2.8190021814749054e-08
216134876.4339139,1.905570586982982e-06,3.104246463531167e-06,-2.8157279184678846e-08
216178076.4339139,1.887254189152267e-06,3.1153530224677624e-06,-2.812419264382179e-08
216221276.4339139,1.8688746270220444e-06,3.126354351705601e-06,-2.8090763135266642e-08
216264476.4339139,1.850432467299893e-06,3.1372501037503598e-06,-2.8056991610718502e-08
216307676.4339139,1.8319282785142433e-06,3.1480399336849855e-06,-2.802287903049997e-08
216350876.4339139,1.813362631008684e-06,3.1587234991784556e-06,-2.7988426363552357e-08
216394076.4339139,1.794736096936215e-06,3.169300460494593e-06,-2.7953634587436856e-08
216437276.4339139,1.7760492502534828e-06,3.1797704805009786e-06,-2.791850468833594e-08
216480476.4339139,1.75730266671497e-06,3.1901332246779203e-06,-2.788303766105464e-08
216523676.4339139,1.738496923867145e-06,3.200388361127499e-06,-2.7847234509021945e-08
216566876.4339139,1.719632601042577e-06,3.2105355605826924e-06,-2.7811096244292234e-08
216610076.4339139,1.7007102793540098e-06,3.220574496416571e-06,-2.777462388754678e-08
216653276.4339139,1.6817305416883888e-06,3.2305048446515653e-06,-2.77378184680952e-08
216696476.4339139,1.6626939727008418e-06,3.2403262839688006e-06,-2.7700681023876967e-08
216739676.4339139,1.643601158808623e-06,3.250038495717524e-06,-2.766321260146304e-08
216782876.4339139,1.6244526881849983e-06,3.259641163924578e-06,-2.7625414256057323e-08
216826076.4339139,1.6052491507530903e-06,3.26913397530397e-06,-2.7587287051498326e-08
216869276.4339139,1.5859911381796692e-06,3.278516619266504e-06,-2.754883206026074e-08
216912476.4339139,1.5666792438688861e-06,3.287788787929475e-06,-2.7510050363456956e-08
216955676.4339139,1.5473140629559639e-06,3.2969501761264587e-06,-2.7470943050838742e-08
216998876.4339139,1.5278961923008233e-06,3.3060004814171545e-06,-2.7431511220798815e-08
217042076.4339139,1.508426230481658e-06,3.3149394040973055e-06,-2.739175598037238e-08
217085276.4339139,1.488904777788445e-06,3.3237666472086904e-06,-2.7351678445238742e-08
217128476.4339139,1.469332436216402e-06,3.3324819165491835e-06,-2.7311279739722795e-08
217171676.4339139,1.4497098094593792e-06,3.341084920682892e-06,-2.7270560996796593e-08
217214876.4339139,1.4300375029031878e-06,3.3495753709503556e-06,-2.7229523358080806e-08
217258076.4339139,1.4103161236188666e-06,3.3579529814788225e-06,-2.718816797384622e-08
217301276.4339139,1.3905462803558811e-06,3.3662174691925905e-06,-2.7146496003015123e-08
217344476.4339139,1.3707285835352516e-06,3.3743685538234164e-06,-2.7104508613162686e-08
217387676.4339139,1.3508636452426195e-06,3.382405957921003e-06,-2.7062206980518313e-08
217430876.4339139,1.330952079221236e-06,3.3903294068635434e-06,-2.7019592289966935e-08
217474076.4339139,1.3109945008648782e-06,3.3981386288683312e-06,-2.6976665735050122e-08
217517276.4339139,1.2909915272107014e-06,3.4058333550024607e-06,-2.6933428517967418e-08
217560476.4339139,1.270943776932e-06,3.4134133191935592e-06,-2.688988184957724e-08
217603676.4339139,1.2508518703309066e-06,3.4208782582406173e-06,-2.6846026949398056e-08
